Iteration	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
3210	-1570.16	-1572.59	2.43164	0.2747805	0.2036199	0.07116055	0.2036199
3220	-1570.38	-1572.53	2.15058	0.3100954	0.2477417	0.0623537	0.2477417
3230	-1570.87	-1573.27	2.39861	0.2776946	0.2152606	0.06243399	0.2152606
3240	-1569.64	-1571.85	2.20479	0.2974108	0.213717	0.0836938	0.213717
3250	-1570.25	-1572.71	2.46661	0.2704875	0.1987605	0.071727	0.1987605
3260	-1572.01	-1573.77	1.75816	0.343071	0.2460472	0.09702378	0.2460472
3270	-1569.63	-1571.83	2.20102	0.3011758	0.2228637	0.07831203	0.2228637
3280	-1570.18	-1572.38	2.20464	0.3035649	0.2386421	0.06492278	0.2386421
3290	-1570.62	-1572.59	1.96866	0.3359398	0.2726364	0.06330342	0.2726364
3300	-1570.5	-1573.09	2.59716	0.2483279	0.1585504	0.08977746	0.1585504
3310	-1570.17	-1572.19	2.02472	0.3168381	0.2286696	0.08816847	0.2286696
3320	-1569.61	-1571.9	2.28461	0.2905582	0.2121032	0.07845499	0.2121032
3330	-1570.13	-1572.17	2.03404	0.3267669	0.2568939	0.06987307	0.2568939
3340	-1570.06	-1572.54	2.48025	0.2605885	0.1702009	0.09038753	0.1702009
3350	-1569.86	-1572.29	2.43455	0.2724749	0.1942528	0.0782221	0.1942528
3360	-1569.86	-1572.14	2.27614	0.2942966	0.2238867	0.07040988	0.2238867
3370	-1571.09	-1573.62	2.52831	0.2629242	0.1970898	0.06583441	0.1970898
3380	-1569.91	-1572.09	2.18072	0.2940806	0.2022207	0.09185993	0.2022207
3390	-1569.77	-1571.88	2.11298	0.3130009	0.2353871	0.07761383	0.2353871
3400	-1571.72	-1573.8	2.0847	0.3081209	0.2567003	0.05142066	0.2567003
3410	-1572.26	-1573.92	1.65654	0.3790149	0.3026055	0.07640943	0.3026055
3420	-1571.11	-1572.99	1.87342	0.3310412	0.2370806	0.09396064	0.2370806
3430	-1569.62	-1571.83	2.20419	0.300323	0.2211845	0.0791385	0.2211845
3440	-1569.97	-1572.13	2.1632	0.2957206	0.2032927	0.0924279	0.2032927
3450	-1570.82	-1573.46	2.64086	0.2490854	0.1714393	0.07764601	0.1714393
3460	-1571	-1572.87	1.86783	0.3508454	0.2870955	0.06374992	0.2870955
3470	-1569.67	-1571.9	2.22563	0.2994967	0.2243748	0.07512197	0.2243748
3480	-1569.85	-1572.24	2.39714	0.2703367	0.1806303	0.08970636	0.1806303
3490	-1570.92	-1573.13	2.21359	0.2773137	0.1707553	0.1065584	0.1707553
3500	-1571.04	-1573.74	2.70133	0.2397255	0.1545859	0.08513963	0.1545859
3510	-1571.4	-1573.29	1.89288	0.3412372	0.2861417	0.05509551	0.2861417
3520	-1570.48	-1572.4	1.91904	0.3372415	0.2564885	0.08075296	0.2564885
3530	-1570.06	-1572.17	2.10965	0.3025277	0.2103782	0.09214953	0.2103782
3540	-1574.74	-1576.59	1.84942	0.2972274	0.1698507	0.1273767	0.1698507
3550	-1570.17	-1572.17	2.00667	0.3300673	0.2582722	0.07179511	0.2582722
3560	-1572.04	-1573.77	1.7292	0.3674641	0.311322	0.05614205	0.311322
3570	-1570.11	-1572.61	2.49406	0.2589668	0.168414	0.0905528	0.168414
3580	-1569.73	-1571.96	2.22398	0.3004245	0.2273529	0.07307157	0.2273529
3590	-1572.32	-1574.76	2.43847	0.267367	0.2118729	0.05549411	0.2118729
3600	-1572.23	-1574.08	1.85518	0.3177862	0.2098484	0.1079378	0.2098484
3610	-1571.06	-1573.32	2.26086	0.2923551	0.2346475	0.05770761	0.2346475
3620	-1570.14	-1572.67	2.53359	0.2588916	0.1758737	0.08301781	0.1758737
3630	-1570.03	-1572.4	2.36117	0.2835916	0.2137057	0.06988588	0.2137057
3640	-1570.17	-1572.33	2.15926	0.2929407	0.1968098	0.09613086	0.1968098
3650	-1569.66	-1571.95	2.29197	0.2906291	0.2143677	0.07626141	0.2143677
3660	-1570.79	-1572.97	2.18224	0.2824624	0.1777379	0.1047245	0.1777379
3670	-1570.04	-1572.44	2.39681	0.2671086	0.1728107	0.09429796	0.1728107
3680	-1570.31	-1572.26	1.95254	0.3338077	0.2547279	0.0790798	0.2547279
3690	-1569.98	-1572.41	2.42465	0.2751073	0.2012122	0.07389513	0.2012122
3700	-1570.15	-1572.31	2.16066	0.2930717	0.1972748	0.0957969	0.1972748
3710	-1569.63	-1571.94	2.30724	0.2879268	0.2098357	0.0780911	0.2098357
3720	-1569.76	-1571.87	2.11827	0.3102978	0.2293637	0.08093411	0.2293637
3730	-1569.63	-1571.97	2.33442	0.2835352	0.2032988	0.08023639	0.2032988
3740	-1569.8	-1572.09	2.2866	0.2820472	0.1909005	0.09114677	0.1909005
3750	-1569.6	-1571.88	2.28067	0.290439	0.2107954	0.07964361	0.2107954
3760	-1569.64	-1571.97	2.33224	0.2815908	0.1975057	0.08408508	0.1975057
3770	-1569.85	-1571.94	2.0841	0.3175997	0.2414124	0.07618733	0.2414124
3780	-1569.65	-1572	2.35222	0.2809101	0.199776	0.08113413	0.199776
3790	-1571.9	-1573.84	1.93948	0.3065003	0.1976186	0.1088817	0.1976186
3800	-1570.22	-1572.74	2.51976	0.263148	0.1867123	0.07643573	0.1867123
3810	-1569.68	-1572.01	2.33466	0.2797926	0.1933657	0.08642689	0.1933657
3820	-1570.07	-1572.09	2.01844	0.321941	0.2389034	0.08303758	0.2389034
3830	-1569.65	-1571.96	2.30276	0.2890839	0.2123441	0.07673982	0.2123441
3840	-1569.77	-1571.97	2.19522	0.3044139	0.2321867	0.07222718	0.2321867
3850	-1571.82	-1573.71	1.89421	0.3344011	0.2835589	0.05084215	0.2835589
3860	-1570.12	-1572.12	1.9988	0.3267051	0.2465384	0.08016668	0.2465384
3870	-1569.73	-1571.86	2.12679	0.3100405	0.2304519	0.07958867	0.2304519
3880	-1570.17	-1572.2	2.03587	0.3144259	0.2251681	0.08925772	0.2251681
3890	-1570.49	-1572.84	2.35412	0.2839873	0.2196526	0.06433462	0.2196526
3900	-1569.79	-1571.93	2.13922	0.3113933	0.237859	0.07353425	0.237859
3910	-1569.91	-1572.18	2.2683	0.2823461	0.1888617	0.09348435	0.1888617
3920	-1570.1	-1572.19	2.08665	0.3197599	0.2521932	0.06756664	0.2521932
3930	-1571.05	-1573.09	2.04416	0.2990766	0.195035	0.1040416	0.195035
3940	-1569.73	-1572.11	2.3762	0.2747649	0.1880882	0.08667665	0.1880882
3950	-1569.79	-1572.13	2.34022	0.2765008	0.1862829	0.09021792	0.1862829
3960	-1574.64	-1577.41	2.77367	0.2111428	0.08594086	0.1252019	0.08594086
3970	-1570.57	-1573.15	2.57543	0.2477483	0.1532334	0.09451486	0.1532334
3980	-1569.69	-1572.07	2.37228	0.2793033	0.1997447	0.07955856	0.1997447
3990	-1571.43	-1573.93	2.49628	0.2654418	0.2034347	0.06200711	0.2034347
4000	-1570.13	-1572.65	2.5211	0.2575935	0.1696308	0.08796273	0.1696308
4010	-1569.64	-1571.97	2.33716	0.2815553	0.1983763	0.08317897	0.1983763
4020	-1569.69	-1571.84	2.15327	0.3070032	0.2281022	0.07890093	0.2281022
4030	-1570.76	-1572.63	1.87003	0.3492108	0.2765024	0.07270846	0.2765024
4040	-1570.67	-1572.88	2.20733	0.2805146	0.1767578	0.1037568	0.1767578
4050	-1573.41	-1574.96	1.5452	0.3841786	0.3354969	0.04868162	0.3354969
4060	-1570.21	-1572.68	2.47383	0.2694452	0.1966135	0.07283172	0.1966135
4070	-1569.63	-1571.83	2.20017	0.3011439	0.222568	0.07857598	0.222568
4080	-1569.8	-1571.96	2.15375	0.3007661	0.2130123	0.08775387	0.2130123
4090	-1569.68	-1571.84	2.15487	0.3061457	0.2261462	0.07999951	0.2261462
4100	-1569.6	-1571.85	2.25853	0.2930217	0.2130664	0.07995532	0.2130664
4110	-1571.72	-1574.38	2.65756	0.2323971	0.1266015	0.1057956	0.1266015
4120	-1572.36	-1574.3	1.93591	0.3025028	0.1894885	0.1130143	0.1894885
4130	-1570.28	-1572.63	2.3487	0.268732	0.169616	0.09911596	0.169616
4140	-1571.44	-1573.85	2.4184	0.2733906	0.214102	0.05928856	0.214102
4150	-1570.53	-1573.14	2.61445	0.2482008	0.1615629	0.08663791	0.1615629
4160	-1570.24	-1572.72	2.48036	0.2686792	0.1959044	0.07277474	0.1959044
4170	-1571.24	-1573.78	2.54839	0.2605002	0.1948299	0.06567024	0.1948299
4180	-1571.44	-1574.04	2.60125	0.2545352	0.1877038	0.06683136	0.1877038
4190	-1569.76	-1571.98	2.21639	0.3016494	0.2294236	0.07222585	0.2294236
4200	-1570.59	-1573.12	2.53821	0.2620252	0.1904258	0.07159934	0.1904258
4210	-1574.93	-1576.31	1.38292	0.4263607	0.3687159	0.05764473	0.3687159
4220	-1569.84	-1572.21	2.37479	0.2810843	0.2068649	0.07421942	0.2068649
4230	-1569.69	-1571.99	2.29549	0.2907	0.2157846	0.07491539	0.2157846
4240	-1574.29	-1575.74	1.44616	0.41701	0.3570492	0.05996083	0.3570492
4250	-1570	-1572.05	2.04852	0.3238452	0.2508452	0.07299999	0.2508452
4260	-1569.83	-1572.02	2.19322	0.2939188	0.2036953	0.09022344	0.2036953
4270	-1570.38	-1572.41	2.02779	0.3114457	0.217873	0.09357267	0.217873
4280	-1569.78	-1572.15	2.37321	0.2807552	0.2049155	0.07583971	0.2049155
4290	-1569.68	-1571.9	2.21697	0.3007045	0.2258208	0.07488372	0.2258208
4300	-1570.71	-1573.36	2.64355	0.2474058	0.1658243	0.08158149	0.1658243
4310	-1570.49	-1572.65	2.15451	0.3089807	0.2478907	0.06108992	0.2478907
4320	-1571.29	-1574.03	2.73466	0.23696	0.1535133	0.08344666	0.1535133
4330	-1572.55	-1574.45	1.90409	0.3214244	0.2753942	0.04603027	0.2753942
4340	-1570.48	-1572.77	2.28436	0.2733925	0.1713127	0.1020798	0.1713127
4350	-1570.22	-1572.34	2.12198	0.2979042	0.2023101	0.09559407	0.2023101
4360	-1570.82	-1572.86	2.04779	0.3013051	0.199922	0.101383	0.199922
4370	-1570.74	-1573.39	2.64846	0.2467348	0.1648104	0.08192435	0.1648104
4380	-1569.95	-1572.01	2.0611	0.3153986	0.2311911	0.08420752	0.2311911
4390	-1569.88	-1572.29	2.41042	0.2763971	0.2010107	0.07538639	0.2010107
4400	-1573.05	-1575.76	2.70771	0.2216831	0.1057029	0.1159802	0.1057029
4410	-1569.88	-1572.17	2.28754	0.280635	0.1878126	0.09282242	0.1878126
4420	-1571	-1572.86	1.85496	0.3391086	0.2505221	0.08858648	0.2505221
4430	-1570.93	-1572.77	1.83948	0.3481424	0.2670039	0.08113851	0.2670039
4440	-1570.92	-1573	2.08131	0.2948998	0.1910622	0.1038376	0.1910622
4450	-1570.12	-1572.52	2.40512	0.2781012	0.2076798	0.07042143	0.2076798
4460	-1571.28	-1573.16	1.88406	0.3253406	0.2273997	0.09794087	0.2273997
4470	-1569.67	-1572.03	2.36073	0.2801989	0.1996546	0.08054438	0.1996546
4480	-1571.73	-1573.47	1.73772	0.3576951	0.2711766	0.08651851	0.2711766
4490	-1570.87	-1572.9	2.0306	0.3034727	0.2021845	0.1012881	0.2021845
4500	-1570.07	-1572.48	2.40774	0.2656901	0.1711067	0.09458342	0.1711067
4510	-1570.93	-1573.01	2.08636	0.2940681	0.1899846	0.1040836	0.1899846
4520	-1569.73	-1571.88	2.15325	0.3033101	0.2187943	0.08451579	0.2187943
4530	-1570.49	-1572.65	2.16283	0.2882505	0.1874208	0.1008296	0.1874208
4540	-1569.64	-1571.84	2.20381	0.3011347	0.2234359	0.07769879	0.2234359
4550	-1571.07	-1573.22	2.15197	0.2835757	0.1763685	0.1072072	0.1763685
4560	-1570.22	-1572.24	2.02547	0.3282144	0.259942	0.06827233	0.259942
4570	-1569.71	-1571.98	2.2719	0.2858699	0.197489	0.08838093	0.197489
4580	-1570.32	-1572.59	2.27113	0.2945796	0.2305648	0.06401478	0.2305648
4590	-1569.69	-1572.06	2.377	0.2771457	0.1945414	0.08260432	0.1945414
4600	-1570.58	-1572.99	2.40895	0.2599143	0.1578243	0.10209	0.1578243
4610	-1571.98	-1574.78	2.79561	0.232307	0.1541262	0.07818081	0.1541262
4620	-1570.11	-1572.14	2.03288	0.3267477	0.2560922	0.07065551	0.2560922
4630	-1571.38	-1573.15	1.7757	0.3559279	0.2732091	0.08271879	0.2732091
4640	-1570	-1572.39	2.39274	0.268053	0.1744262	0.09362683	0.1744262
4650	-1570.53	-1572.45	1.92164	0.3424467	0.2716304	0.07081629	0.2716304
4660	-1571.12	-1573.2	2.08404	0.2923218	0.1861742	0.1061476	0.1861742
4670	-1570.4	-1572.33	1.93352	0.3366758	0.2579208	0.07875495	0.2579208
4680	-1570.75	-1573.3	2.55194	0.2471169	0.147927	0.09918999	0.147927
4690	-1571.14	-1573.69	2.55183	0.2436226	0.1392753	0.1043472	0.1392753
4700	-1569.6	-1571.85	2.2502	0.2922581	0.2092961	0.08296197	0.2092961
4710	-1569.92	-1572.25	2.3272	0.2877708	0.2171265	0.07064428	0.2171265
4720	-1570.67	-1572.58	1.91191	0.3445576	0.2773295	0.0672281	0.2773295
4730	-1570.14	-1572.16	2.02277	0.3180907	0.2310641	0.08702656	0.2310641
4740	-1570.9	-1572.8	1.8938	0.346861	0.2836482	0.06321277	0.2836482
4750	-1570.48	-1573.07	2.58922	0.2486499	0.1579786	0.09067128	0.1579786
4760	-1570.71	-1573.25	2.54177	0.2481936	0.1490526	0.09914099	0.1490526
4770	-1569.9	-1572.11	2.2154	0.289408	0.1969393	0.09246878	0.1969393
4780	-1569.6	-1571.89	2.29241	0.2886005	0.2082347	0.08036583	0.2082347
4790	-1570.07	-1572.22	2.1497	0.3111495	0.2444997	0.06664981	0.2444997
4800	-1572.4	-1574.05	1.6475	0.3744493	0.291321	0.08312837	0.291321
4810	-1569.94	-1572.21	2.27246	0.2814864	0.1875359	0.09395044	0.1875359
4820	-1570.89	-1573.12	2.23698	0.2961836	0.2376811	0.0585025	0.2376811
4830	-1569.95	-1572.05	2.09522	0.307574	0.2191529	0.08842112	0.2191529
4840	-1570.74	-1572.77	2.03184	0.3049693	0.2053205	0.09964876	0.2053205
4850	-1569.66	-1571.92	2.26515	0.2942687	0.2186691	0.07559961	0.2186691
4860	-1569.75	-1571.99	2.2339	0.2897151	0.2003945	0.08932055	0.2003945
4870	-1569.64	-1571.85	2.20701	0.3009201	0.2236127	0.07730738	0.2236127
4880	-1570.1	-1572.37	2.27647	0.2787283	0.1819671	0.09676114	0.1819671
4890	-1570.98	-1572.85	1.86479	0.3365586	0.2467745	0.08978411	0.2467745
4900	-1574.46	-1575.91	1.44437	0.356396	0.318611	0.03778494	0.318611
4910	-1569.83	-1572.27	2.43917	0.2709287	0.1904443	0.08048441	0.1904443
4920	-1569.82	-1572.08	2.2566	0.2967106	0.2256903	0.07102028	0.2256903
4930	-1570.08	-1572.37	2.28762	0.2776765	0.1811812	0.0964953	0.1811812
4940	-1570.27	-1572.82	2.54827	0.2536931	0.1641446	0.08954849	0.1641446
4950	-1570.47	-1572.4	1.93629	0.3403688	0.2696459	0.07072288	0.2696459
4960	-1569.97	-1572.09	2.1231	0.3021216	0.2114109	0.09071064	0.2114109
4970	-1570.18	-1572.28	2.09796	0.31814	0.2524306	0.06570938	0.2524306
4980	-1569.78	-1572.2	2.4211	0.2715219	0.1881122	0.08340967	0.1881122
4990	-1571.75	-1573.47	1.72103	0.3667969	0.2873127	0.07948429	0.2873127
5000	-1569.9	-1572.06	2.16029	0.2975315	0.2068172	0.09071432	0.2068172
5010	-1569.95	-1572.35	2.40119	0.2681417	0.1759468	0.0921949	0.1759468
5020	-1570.62	-1573.16	2.53396	0.2495554	0.1512338	0.09832158	0.1512338
5030	-1570.62	-1573.16	2.53924	0.2492345	0.1512471	0.09798738	0.1512471
5040	-1571.05	-1573.24	2.19263	0.2786576	0.1710214	0.1076363	0.1710214
5050	-1571.66	-1573.47	1.80784	0.3366204	0.2398034	0.096817	0.2398034
5060	-1570.57	-1572.54	1.96853	0.336177	0.2719228	0.06425416	0.2719228
5070	-1570.07	-1572.54	2.46915	0.2611507	0.1697576	0.09139314	0.1697576
5080	-1569.61	-1571.91	2.29839	0.2884686	0.2092484	0.07922014	0.2092484
5090	-1570.69	-1572.75	2.06025	0.3009062	0.2006342	0.100272	0.2006342
5100	-1570.21	-1572.32	2.11631	0.3155057	0.250594	0.06491168	0.250594
5110	-1569.75	-1571.9	2.14411	0.3102195	0.2353441	0.07487534	0.2353441
5120	-1572.95	-1575.23	2.27109	0.257364	0.1342734	0.1230906	0.1342734
5130	-1569.77	-1572.14	2.37512	0.273855	0.1856154	0.0882396	0.1856154
5140	-1570.02	-1572.13	2.11061	0.3164289	0.2480364	0.0683925	0.2480364
5150	-1569.81	-1572.08	2.27197	0.2946509	0.2231916	0.07145934	0.2231916
5160	-1570.19	-1572.24	2.04652	0.325326	0.257824	0.06750197	0.257824
5170	-1569.89	-1572.26	2.3684	0.2822729	0.2096325	0.07264042	0.2096325
5180	-1570.93	-1573.39	2.45686	0.2710707	0.2070641	0.06400664	0.2070641
5190	-1569.62	-1571.92	2.30511	0.2849557	0.2010449	0.08391081	0.2010449
5200	-1571.47	-1574.18	2.70982	0.2318658	0.1335043	0.09836145	0.1335043
5210	-1570.26	-1572.36	2.0946	0.3015556	0.2063067	0.09524893	0.2063067
5220	-1570.79	-1573.2	2.41663	0.2759324	0.2122463	0.06368616	0.2122463
5230	-1569.65	-1571.99	2.34074	0.283166	0.2037135	0.07945241	0.2037135
5240	-1570.96	-1572.79	1.83139	0.3521499	0.2747511	0.0773988	0.2747511
5250	-1570.16	-1572.52	2.35852	0.2691898	0.1720334	0.09715641	0.1720334
5260	-1569.99	-1572.49	2.49543	0.2627153	0.1787767	0.08393866	0.1787767
5270	-1569.63	-1571.97	2.33784	0.2818367	0.1992728	0.0825639	0.1992728
5280	-1569.9	-1572.05	2.14884	0.2993489	0.209122	0.09022689	0.209122
5290	-1570.19	-1572.58	2.39294	0.2655631	0.16862	0.09694308	0.16862
5300	-1570.78	-1572.65	1.86747	0.3497375	0.2773816	0.07235594	0.2773816
5310	-1569.96	-1572.43	2.46862	0.2683765	0.1899228	0.07845369	0.1899228
5320	-1569.86	-1572.05	2.18688	0.2940557	0.2030611	0.09099456	0.2030611
5330	-1570.26	-1572.71	2.44913	0.272723	0.2021606	0.07056236	0.2021606
5340	-1573.44	-1575.22	1.77235	0.3247599	0.2832563	0.04150356	0.2832563
5350	-1571.82	-1574.55	2.73538	0.2276793	0.1263358	0.1013435	0.1263358
5360	-1570.32	-1572.37	2.04713	0.3250941	0.2602557	0.06483838	0.2602557
5370	-1570.5	-1573.11	2.61111	0.2493539	0.1642864	0.08506751	0.1642864
5380	-1570.28	-1572.82	2.53975	0.2606047	0.1834138	0.0771909	0.1834138
5390	-1570.13	-1572.57	2.44121	0.2622093	0.1678969	0.09431246	0.1678969
5400	-1570.13	-1572.65	2.52782	0.2601834	0.1785149	0.08166859	0.1785149
5410	-1571.63	-1573.94	2.30776	0.2837769	0.2284515	0.05532541	0.2284515
5420	-1570.14	-1572.14	1.99793	0.3301533	0.2555726	0.0745807	0.2555726
5430	-1573.78	-1576.76	2.98841	0.2118442	0.1292392	0.08260494	0.1292392
5440	-1570.15	-1572.14	1.99505	0.3259134	0.2439643	0.08194909	0.2439643
5450	-1570.29	-1572.35	2.05839	0.3235303	0.2586061	0.06492416	0.2586061
5460	-1570.27	-1572.81	2.53626	0.2610685	0.1840705	0.07699804	0.1840705
5470	-1569.62	-1571.92	2.30441	0.2849935	0.2010101	0.08398338	0.2010101
5480	-1570.55	-1572.56	2.01675	0.328703	0.2664385	0.06226453	0.2664385
5490	-1570.7	-1573.33	2.63331	0.2441238	0.1536414	0.09048246	0.1536414
5500	-1569.8	-1572.17	2.36572	0.2739336	0.1842367	0.08969691	0.1842367
5510	-1570.49	-1572.41	1.92504	0.3340919	0.250463	0.08362882	0.250463
5520	-1570	-1572.03	2.03095	0.3231896	0.244276	0.07891363	0.244276
5530	-1570.55	-1573.08	2.52824	0.2507058	0.1532028	0.09750295	0.1532028
5540	-1569.63	-1571.95	2.31813	0.2861343	0.2071011	0.07903311	0.2071011
5550	-1570.98	-1573.64	2.65429	0.2479981	0.1718312	0.07616692	0.1718312
5560	-1569.97	-1572.19	2.21968	0.2875525	0.1934687	0.09408389	0.1934687
5570	-1569.71	-1572.06	2.3484	0.283457	0.2067378	0.07671918	0.2067378
5580	-1570.82	-1573.23	2.41895	0.2755953	0.2120494	0.06354583	0.2120494
5590	-1570.5	-1572.99	2.49405	0.2536867	0.1553239	0.0983628	0.1553239
5600	-1569.77	-1572.09	2.31917	0.2881603	0.2145919	0.0735684	0.2145919
5610	-1569.83	-1572.06	2.22594	0.3007611	0.2301674	0.07059373	0.2301674
5620	-1569.8	-1572.16	2.36202	0.2825876	0.2081524	0.07443524	0.2081524
5630	-1570.53	-1572.49	1.95649	0.3381127	0.272009	0.06610373	0.272009
5640	-1570.04	-1572.2	2.15784	0.2952355	0.2015001	0.09373536	0.2015001
5650	-1570.37	-1572.43	2.05086	0.3072535	0.2123227	0.09493077	0.2123227
5660	-1570.57	-1572.69	2.12363	0.292811	0.1919656	0.1008454	0.1919656
5670	-1569.96	-1572.22	2.25745	0.2968847	0.228409	0.06847577	0.228409
5680	-1569.88	-1572.32	2.44032	0.2718214	0.1936688	0.07815265	0.1936688
5690	-1570.43	-1572.41	1.97743	0.3351104	0.2683967	0.06671372	0.2683967
5700	-1571.42	-1573.48	2.05763	0.2931241	0.1847019	0.1084222	0.1847019
5710	-1571.27	-1574	2.73443	0.2359146	0.1499439	0.08597067	0.1499439
5720	-1570.58	-1573.15	2.56192	0.2483065	0.1524698	0.09583674	0.1524698
5730	-1572.21	-1573.93	1.72253	0.3647549	0.3114957	0.05325926	0.3114957
5740	-1569.88	-1572.27	2.38937	0.2703637	0.1794256	0.09093807	0.1794256
5750	-1571.41	-1573.39	1.97591	0.305887	0.200537	0.10535	0.200537
5760	-1569.68	-1571.84	2.1571	0.3054826	0.2248737	0.08060887	0.2248737
5770	-1569.74	-1572.01	2.27542	0.2847495	0.1954265	0.08932306	0.1954265
5780	-1570.48	-1572.41	1.93168	0.3321481	0.2473144	0.08483373	0.2473144
5790	-1575.11	-1576.42	1.30855	0.3632148	0.3277178	0.03549707	0.3277178
5800	-1569.63	-1571.82	2.19213	0.3012883	0.2211547	0.08013355	0.2211547
5810	-1571.33	-1573.14	1.81497	0.3423777	0.2516394	0.09073833	0.2516394
5820	-1569.78	-1572.05	2.26828	0.2950174	0.2230657	0.07195177	0.2230657
5830	-1569.65	-1571.85	2.19802	0.3022555	0.2253194	0.07693608	0.2253194
5840	-1571.06	-1573.61	2.54687	0.2446107	0.1409843	0.1036264	0.1409843
5850	-1571.88	-1574.64	2.76188	0.2261446	0.1265332	0.09961133	0.1265332
5860	-1571.01	-1572.85	1.83812	0.3448345	0.2597367	0.08509786	0.2597367
5870	-1571.49	-1574.19	2.70259	0.2319801	0.132612	0.09936808	0.132612
5880	-1574.09	-1575.58	1.48372	0.3628907	0.32277	0.04012063	0.32277
5890	-1570.01	-1572.12	2.11767	0.3023169	0.2110557	0.09126119	0.2110557
5900	-1572.39	-1574.03	1.64285	0.3794296	0.3008933	0.07853626	0.3008933
5910	-1570	-1572.46	2.45662	0.2707477	0.1949657	0.07578194	0.1949657
5920	-1569.69	-1571.84	2.15196	0.3058607	0.2248055	0.08105521	0.2248055
5930	-1569.67	-1571.85	2.18102	0.3046462	0.2281178	0.07652841	0.2281178
5940	-1570.71	-1572.77	2.06177	0.3207059	0.2614666	0.0592393	0.2614666
5950	-1570.48	-1572.65	2.17362	0.3064995	0.2451824	0.06131713	0.2451824
5960	-1575.9	-1577.94	2.0347	0.2685383	0.1306427	0.1378956	0.1306427
5970	-1571.76	-1574.45	2.69519	0.2300514	0.1262595	0.103792	0.1262595
5980	-1569.64	-1571.83	2.18977	0.301087	0.2201269	0.08096007	0.2201269
5990	-1571.06	-1572.9	1.83935	0.3424376	0.2550315	0.0874061	0.2550315
6000	-1571.03	-1573.03	1.99801	0.3068607	0.2050129	0.1018478	0.2050129
6010	-1571.57	-1573.45	1.88027	0.3214736	0.2195948	0.1018788	0.2195948
6020	-1572.2	-1574.99	2.79402	0.2331143	0.1582336	0.07488072	0.1582336
6030	-1570.18	-1572.25	2.07128	0.3071627	0.2148555	0.09230722	0.2148555
6040	-1569.7	-1572.03	2.33148	0.2858139	0.2098014	0.07601244	0.2098014
6050	-1570.31	-1572.3	1.99253	0.3328192	0.264225	0.06859425	0.264225
6060	-1569.93	-1572.35	2.41986	0.2669978	0.1761606	0.09083716	0.1761606
6070	-1570.22	-1572.36	2.13668	0.3126199	0.2482165	0.0644034	0.2482165
6080	-1569.92	-1572.27	2.35543	0.2840811	0.2124547	0.07162643	0.2124547
6090	-1569.72	-1572.11	2.38687	0.2776651	0.1983409	0.07932426	0.1983409
6100	-1570.34	-1572.52	2.17827	0.3065092	0.2437142	0.06279499	0.2437142
6110	-1569.92	-1572.01	2.09293	0.3181487	0.2462337	0.071915	0.2462337
6120	-1569.91	-1571.97	2.05924	0.3205557	0.2436348	0.07692095	0.2436348
6130	-1569.62	-1571.83	2.21533	0.2971924	0.2151667	0.08202563	0.2151667
6140	-1569.9	-1571.97	2.0691	0.3197527	0.2438311	0.0759216	0.2438311
6150	-1570.03	-1572.53	2.50068	0.2610715	0.1752117	0.08585975	0.1752117
6160	-1570.48	-1572.94	2.46526	0.2561091	0.1568962	0.09921292	0.1568962
6170	-1571.1	-1573.81	2.70729	0.2373979	0.1486675	0.08873041	0.1486675
6180	-1570.5	-1572.41	1.91427	0.3409539	0.2646317	0.07632225	0.2646317
6190	-1570.56	-1573.09	2.52975	0.2504904	0.1529026	0.09758781	0.1529026
6200	-1569.84	-1572.15	2.3074	0.2790291	0.1871055	0.09192356	0.1871055
6210	-1572.08	-1574.18	2.09413	0.2825253	0.1673969	0.1151284	0.1673969
6220	-1570.04	-1572.29	2.25721	0.281834	0.1861516	0.09568242	0.1861516
6230	-1569.81	-1571.98	2.1693	0.2980438	0.2093	0.08874381	0.2093
6240	-1569.61	-1571.83	2.2218	0.2980571	0.2188664	0.07919073	0.2188664
6250	-1571.07	-1573.01	1.94195	0.3166307	0.2174737	0.09915702	0.2174737
6260	-1575	-1576.37	1.36961	0.4255105	0.3707932	0.05471729	0.3707932
6270	-1569.82	-1572.17	2.35014	0.2843338	0.2108777	0.07345615	0.2108777
6280	-1572.65	-1574.26	1.61566	0.3898555	0.3222196	0.06763597	0.3222196
6290	-1571.35	-1574.09	2.74518	0.2348462	0.1489621	0.08588416	0.1489621
6300	-1569.66	-1571.83	2.16786	0.3047179	0.2251293	0.07958861	0.2251293
6310	-1570.43	-1572.77	2.34212	0.2855672	0.2210345	0.06453265	0.2210345
6320	-1572.39	-1574.11	1.72314	0.3588416	0.308774	0.0500676	0.308774
6330	-1570.4	-1572.36	1.95364	0.3280953	0.2420306	0.08606475	0.2420306
